,eval_subj,num_regions,train_dataset,train_ses,train_type,cerebellum,cortex,method,logalpha,R_train,rmse_train,R_cv,rmse_cv,eval_dataset,eval_ses,parcellation,crossed,splitby,type,cv_fold,R_eval,R2_eval,noise_Y_R,noise_Y_R2,noise_X_R,noise_X_R2,noiseceiling_Y,noiseceiling_XY,R_eval_adj,model
1040,sub-24,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,-4.0,0.999933788810109,104.8060705659,,,MDTB,all,Icosahedron1002,half,,CondHalf,,0.0442067741604478,-0.313204408726874,0.167848856635898,-0.664302286728204,0.309659678099838,-0.380680643800323,0.40969361312558683,0.2279825057220357,0.1939042384872559,avg
1041,sub-24,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,-2.0,0.999919820178995,115.377420461025,,,MDTB,all,Icosahedron1002,half,,CondHalf,,0.046128410505314,-0.264717816760464,0.167848856635898,-0.664302286728204,0.297498751263425,-0.405002497473151,0.40969361312558683,0.22346101505670585,0.20642710538842032,avg
1042,sub-25,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,-4.0,0.999933788810109,104.8060705659,,,MDTB,all,Icosahedron1002,half,,CondHalf,,0.106641787155116,-0.314812203652717,0.21784001150884,-0.564319976982319,0.356078472362046,-0.287843055275909,0.46673334090124735,0.2785105716438754,0.3829003205360414,avg
1043,sub-25,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,-2.0,0.999919820178995,115.377420461025,,,MDTB,all,Icosahedron1002,half,,CondHalf,,0.109121745207333,-0.254476081557017,0.21784001150884,-0.564319976982319,0.345958400206485,-0.30808319958703,0.46673334090124735,0.27452428286503283,0.39749396326073505,avg
1044,sub-26,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,-4.0,0.999933788810109,104.8060705659,,,MDTB,all,Icosahedron1002,half,,CondHalf,,0.0673075680538224,-0.405037135071162,0.163413833027071,-0.673172333945858,0.178965059235357,-0.642069881529286,0.40424476870711756,0.17101276650462824,0.39358212506316487,avg
1045,sub-26,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,-2.0,0.999919820178995,115.377420461025,,,MDTB,all,Icosahedron1002,half,,CondHalf,,0.0671090001987233,-0.35286950380576,0.163413833027071,-0.673172333945858,0.158642266654805,-0.682715466690389,0.40424476870711756,0.1610103750513127,0.4167992291014552,avg
1046,sub-27,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,-4.0,0.999933788810109,104.8060705659,,,MDTB,all,Icosahedron1002,half,,CondHalf,,0.0914977452303114,-0.28179463210354,0.241703474373514,-0.516593051252972,0.2975449374257,-0.4049101251486,0.49163347564370957,0.26817465420513087,0.3411871472399602,avg
1047,sub-27,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,-2.0,0.999919820178995,115.377420461025,,,MDTB,all,Icosahedron1002,half,,CondHalf,,0.0964144129088823,-0.22214304469734,0.241703474373514,-0.516593051252972,0.280285198103607,-0.439429603792785,0.49163347564370957,0.26028043759973674,0.37042512221817403,avg
1048,sub-28,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,-4.0,0.999933788810109,104.8060705659,,,MDTB,all,Icosahedron1002,half,,CondHalf,,0.103355948058712,-0.224769142068067,0.193373816502136,-0.613252366995728,0.34773951786303,-0.304520964273941,0.43974289818271767,0.259313936605395,0.3985745980787432,avg
1049,sub-28,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,-2.0,0.999919820178995,115.377420461025,,,MDTB,all,Icosahedron1002,half,,CondHalf,,0.106764726044795,-0.169763887500051,0.193373816502136,-0.613252366995728,0.339285535851926,-0.321428928296148,0.43974289818271767,0.25614241927423737,0.4168178248152173,avg
1050,sub-29,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,-4.0,0.999933788810109,104.8060705659,,,MDTB,all,Icosahedron1002,half,,CondHalf,,0.0699036673318184,-0.219171038150031,0.149984374499618,-0.700031251000764,0.216539544693176,-0.566920910613649,0.3872781616611218,0.18021528282928193,0.3878897851190467,avg
1051,sub-29,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,-2.0,0.999919820178995,115.377420461025,,,MDTB,all,Icosahedron1002,half,,CondHalf,,0.070365246215954,-0.18474533833105,0.149984374499618,-0.700031251000764,0.190391983970008,-0.619216032059983,0.3872781616611218,0.16898468162967595,0.4164001466722113,avg
1052,sub-30,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,-4.0,0.999933788810109,104.8060705659,,,MDTB,all,Icosahedron1002,half,,CondHalf,,0.0235207431548587,-0.0942180154781394,0.0960735495485238,-0.807852900902953,0.208384269207279,-0.583231461585442,0.3099573350455249,0.14149281399710176,0.1662327752937367,avg
1053,sub-30,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,-2.0,0.999919820178995,115.377420461025,,,MDTB,all,Icosahedron1002,half,,CondHalf,,0.0212939106956861,-0.0750290569150887,0.0960735495485238,-0.807852900902953,0.164001682431096,-0.671996635137808,0.3099573350455249,0.1255237975966516,0.16964042757940048,avg
1054,sub-31,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,-4.0,0.999933788810109,104.8060705659,,,MDTB,all,Icosahedron1002,half,,CondHalf,,0.0767352810651964,-0.16317074524068,0.146565557498252,-0.706868885003496,0.283846205709529,-0.432307588580942,0.3828388139912828,0.20396587308562342,0.376216275322605,avg
1055,sub-31,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,-2.0,0.999919820178995,115.377420461025,,,MDTB,all,Icosahedron1002,half,,CondHalf,,0.0832283324842811,-0.127730056883915,0.146565557498252,-0.706868885003496,0.274951191116425,-0.45009761776715,0.3828388139912828,0.20074455063783744,0.41459821559207877,avg
1056,sub-02,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,0.0,0.999900623799896,128.546117051581,0.996774358303751,827.540767817039,MDTB,all,Icosahedron1002,half,,CondHalf,,0.126246703114539,-0.0884688337141641,0.157214078719788,-0.685571842560423,0.385445833627762,-0.229108332744476,0.3965023060712106,0.24616561829420713,0.5128527045708474,
1057,sub-02,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,2.0,0.999889105967091,136.039543386045,0.996802519843306,818.171799923107,MDTB,all,Icosahedron1002,half,,CondHalf,,0.112201239719235,-0.0916939610468761,0.157214078719788,-0.685571842560423,0.394329006446996,-0.211341987106009,0.3965023060712106,0.24898608688248788,0.45063256796428863,
1058,sub-02,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,4.0,0.999883586419561,139.846610112042,0.996796733286971,813.839470106837,MDTB,all,Icosahedron1002,half,,CondHalf,,0.10376463045872,-0.115905889930234,0.157214078719788,-0.685571842560423,0.408157576523881,-0.183684846952239,0.3965023060712106,0.25331426601299684,0.4096280564529916,
1059,sub-02,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,6.0,0.999865253143083,151.614401867949,0.996904040011809,801.442302774611,MDTB,all,Icosahedron1002,half,,CondHalf,,0.101860035497538,-0.129143283236802,0.157214078719788,-0.685571842560423,0.413637790642194,-0.172724418715612,0.3965023060712106,0.2550091845002863,0.39943673282647446,
1060,sub-02,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,8.0,0.999673301953509,233.295668199339,0.997227591709958,777.041239003273,MDTB,all,Icosahedron1002,half,,CondHalf,,0.101292576112784,-0.120565056281045,0.157214078719788,-0.685571842560423,0.413073153320178,-0.173853693359644,0.3965023060712106,0.2548350745935683,0.3974828672008107,
1061,sub-02,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,10.0,0.998851066481876,430.711820419721,0.996943606448979,847.590390867437,MDTB,all,Icosahedron1002,half,,CondHalf,,0.0994470264667384,-0.101200506696115,0.157214078719788,-0.685571842560423,0.408122680814822,-0.183754638370356,0.3965023060712106,0.2533034371439763,0.39260038311368534,
1062,sub-02,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,12.0,0.997695583725854,627.936771650688,0.996310375710994,954.381141710916,MDTB,all,Icosahedron1002,half,,CondHalf,,0.097327266580386,-0.0882871515937535,0.157214078719788,-0.685571842560423,0.403572560078004,-0.192854879843992,0.3965023060712106,0.2518874515120785,0.38639188254965123,
1063,sub-03,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,0.0,0.999900623799896,128.546117051581,0.996774358303751,827.540767817039,MDTB,all,Icosahedron1002,half,,CondHalf,,0.0025934154842011,-0.353830114963438,0.197683435115439,-0.604633129769122,0.0743765772430573,-0.851246845513885,0.4446160535961775,0.12125599895071729,0.021387935497155532,
1064,sub-03,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,2.0,0.999889105967091,136.039543386045,0.996802519843306,818.171799923107,MDTB,all,Icosahedron1002,half,,CondHalf,,-0.0203350892844723,-0.351656134967041,0.197683435115439,-0.604633129769122,0.0411868911180591,-0.917626217763882,0.4446160535961775,0.09023284389812551,-0.22536238919202167,
1065,sub-03,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,4.0,0.999883586419561,139.846610112042,0.996796733286971,813.839470106837,MDTB,all,Icosahedron1002,half,,CondHalf,,-0.0449073184471011,-0.398268766273616,0.197683435115439,-0.604633129769122,0.0590128085447936,-0.881974382910413,0.4446160535961775,0.10800858627416864,-0.41577544893614765,
1066,sub-03,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,6.0,0.999865253143083,151.614401867949,0.996904040011809,801.442302774611,MDTB,all,Icosahedron1002,half,,CondHalf,,-0.0528873112492553,-0.427368800932149,0.197683435115439,-0.604633129769122,0.0794955809966481,-0.841008838006704,0.4446160535961775,0.1253593216634288,-0.4218857484826688,
1067,sub-03,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,8.0,0.999673301953509,233.295668199339,0.997227591709958,777.041239003273,MDTB,all,Icosahedron1002,half,,CondHalf,,-0.0524464247146151,-0.414856726169053,0.197683435115439,-0.604633129769122,0.0710847294369763,-0.857830541126047,0.4446160535961775,0.11854228570157166,-0.44242798596484084,
1068,sub-03,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,10.0,0.998851066481876,430.711820419721,0.996943606448979,847.590390867437,MDTB,all,Icosahedron1002,half,,CondHalf,,-0.0485835613796412,-0.378160402417565,0.197683435115439,-0.604633129769122,0.0435714191304561,-0.912857161739088,0.4446160535961775,0.09280812360221015,-0.5234839310821302,
1069,sub-03,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,12.0,0.997695583725854,627.936771650688,0.996310375710994,954.381141710916,MDTB,all,Icosahedron1002,half,,CondHalf,,-0.0456415198908684,-0.347890749102457,0.197683435115439,-0.604633129769122,0.026019366952251,-0.947961266095498,0.4446160535961775,0.07171888062881425,-0.6363947609150381,
1070,sub-04,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,0.0,0.999900623799896,128.546117051581,0.996774358303751,827.540767817039,MDTB,all,Icosahedron1002,half,,CondHalf,,0.0252427493194956,-0.120889941387178,0.0728895613708208,-0.854220877258358,0.143886654348354,-0.712226691303292,0.2699806685131748,0.10241013193315604,0.24648683526715653,
1071,sub-04,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,2.0,0.999889105967091,136.039543386045,0.996802519843306,818.171799923107,MDTB,all,Icosahedron1002,half,,CondHalf,,0.015371416364773,-0.122796809494926,0.0728895613708208,-0.854220877258358,0.136930155755384,-0.726139688489231,0.2699806685131748,0.09990384873190877,0.15386210401184924,
1072,sub-04,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,4.0,0.999883586419561,139.846610112042,0.996796733286971,813.839470106837,MDTB,all,Icosahedron1002,half,,CondHalf,,0.0081221114291995,-0.151173406455313,0.0728895613708208,-0.854220877258358,0.173210784147525,-0.65357843170495,0.2699806685131748,0.11236217371165892,0.07228510414939342,
1073,sub-04,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,6.0,0.999865253143083,151.614401867949,0.996904040011809,801.442302774611,MDTB,all,Icosahedron1002,half,,CondHalf,,0.0066162509557225,-0.167437331621379,0.0728895613708208,-0.854220877258358,0.193541088406564,-0.612917823186871,0.2699806685131748,0.11877341891680014,0.055704811868362,
1074,sub-04,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,8.0,0.999673301953509,233.295668199339,0.997227591709958,777.041239003273,MDTB,all,Icosahedron1002,half,,CondHalf,,0.0063567348784351,-0.15676451985972,0.0728895613708208,-0.854220877258358,0.189447344587946,-0.621105310824108,0.2699806685131748,0.11751056909862245,0.054095005472232185,
1075,sub-04,1876,HCP,all,Tseries,SUIT3,fs32k,L2regression,10.0,0.998851066481876,430.711820419721,0.996943606448979,847.590390867437,MDTB,all,Icosahedron1002,half,,CondHalf,,0.0058975476762562,-0.131717443321877,0.0728895613708208,-0.854220877258358,0.173367606414769,-0.653264787170462,0.2699806685131748,0.11241302765908233,0.05246320465757611,
