eval_subj	num_regions	subj_id	mname	R_train	R2_train	logalpha	train_dataset	train_ses	run	cond_num	method	cerebellum	cortex	parcellation	crossed	validate_model	type	add_rest	cortical_cerebellar_act	std_cortex	std_cerebellum	append	eval_dataset	eval_ses	splitby	subj_list	cortical_act	dataset	model	mix_param	R_eval	R2_eval	noise_Y_R	noise_Y_R2	noise_X_R	noise_X_R2	group_noiseceil_Y_upper	group_noiseceil_Y_lower	noiseceiling_Y	noiseceiling_XY	R_eval_adj	task_code	isbest	extension	group_noiseceil_Y	mean_group_noiseceil_Y
sub-39	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	Language	group		0.4062892362965933	0.1573810919796516	0.5810998989916948	0.1621997979833894	0.9870858077468012	0.9741716154936022	0.5300978853896018	0.4900003425024671	0.7622990876235487	0.7573608540040881	0.8378897446902792		True		0.5100491139460345	0.48489582176086377
sub-41	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	Language	group		0.2912388366424895	0.0840715669200764	0.6063409883611437	0.2126819767222868	0.9870858077468012	0.9741716154936022	0.4790135448726949	0.4362255553908852	0.7786790021319078	0.7736346581342212	0.6006214604713996		True		0.45761955013179	0.48489582176086377
sub-43	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	Language	group		0.2871007059191013	0.0814347712298566	0.5019895399091588	0.0039790798183175	0.9870858077468012	0.9741716154936022	0.4420547166162227	0.3975145949109324	0.7085122016656868	0.7039224037361486	0.5920873990551538		True		0.41978465576357754	0.48489582176086377
sub-44	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	Language	group		0.4547144734128768	0.1882374049048142	0.6078936764912257	0.2157873529824514	0.9870858077468012	0.9741716154936022	0.5578350704326004	0.5193302374851687	0.7796753660923409	0.7746245675703258	0.9377570459601289		True		0.5385826539588845	0.48489582176086377
sub-45	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	Language	group		0.4085494292016873	0.1588212753159423	0.6504689687442262	0.300937937488452	0.9870858077468012	0.9741716154936022	0.533914834737043	0.4940309333622447	0.8065165644574365	0.8012918865351898	0.8425509374736823		True		0.5139728840496438	0.48489582176086377
sub-46	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	Language	group		0.4444778731631995	0.1817146956853351	0.6892980142015721	0.3785960284031444	0.9870858077468012	0.9741716154936022	0.555851713028237	0.5172298913672354	0.8302397329696839	0.8248613744905412	0.9166461190552447		True		0.5365408021977363	0.48489582176086377
sub-47	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	Language	group		0.3436771716185543	0.1174850052355263	0.5908269984224288	0.1816539968448579	0.9870858077468012	0.9741716154936022	0.4674614851912688	0.4241084005429786	0.7686527163956612	0.7636733234678433	0.7087649680513142		True		0.44578494286712367	0.48489582176086377
sub-48	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	Language	group		0.4390726751169831	0.1782705311903626	0.7050860307804709	0.4101720615609419	0.9870858077468012	0.9741716154936022	0.5676920484972077	0.5297757404358086	0.8396940102087611	0.8342544061759142	0.9054989864060341		True		0.5487338944665081	0.48489582176086377
sub-50	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Demand	all		all	avg	Language	group		0.2664617372858253	0.0682837261854776	0.7092428242835531	0.4184856485671059	0.9870858077468012	0.9741716154936022	0.4027243585851883	0.356496985687516	0.8421655563388668	0.8367099414352346	0.5495236818461107		True		0.37961067213635213	0.48489582176086377
sub-01	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	global	global	False	Somatotopic	all		all	avg	Language	group		0.2950109373335052	0.0827597766030159	0.8580051912591632	0.7160103825183266	0.984332084775202	0.9686641695504036	0.7767002582009387	0.693724128043895	0.9262856963481425	0.919000565103242	0.4286865735701936		True		0.7352121931224169	0.6881739609351208
sub-02	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	global	global	False	Somatotopic	all		all	avg	Language	group		0.2025942573625029	0.0161515632484401	0.8864443389750646	0.772888677950129	0.984332084775202	0.9686641695504036	0.7288425875164657	0.63230833934332	0.9415117306624834	0.9341068483961036	0.2943939597586764		True		0.6805754634298928	0.6881739609351208
sub-03	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	global	global	False	Somatotopic	all		all	avg	Language	group		0.327519572965053	0.1061899857242665	0.7705776456866145	0.5411552913732293	0.984332084775202	0.9686641695504036	0.7720040928559165	0.6876366727601737	0.877825521209434	0.8709215237091527	0.47592555306801365		True		0.7298203828080452	0.6881739609351208
sub-04	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	global	global	False	Somatotopic	all		all	avg	Language	group		0.3390854548828786	0.1145259563592001	0.9154435716744236	0.830887143348847	0.984332084775202	0.9686641695504036	0.7812043949472581	0.6995753284021309	0.9567881540207444	0.9492631244288079	0.49273217839006067		True		0.7403898616746944	0.6881739609351208
sub-05	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	global	global	False	Somatotopic	all		all	avg	Language	group		0.4305006038523953	0.1804123282599485	0.935334731533253	0.8706694630665057	0.984332084775202	0.9686641695504036	0.7329900324854252	0.6375770331915024	0.9671270503575282	0.9595207065263265	0.625569446521069		True		0.6852835328384638	0.6881739609351208
sub-06	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	global	global	False	Somatotopic	all		all	avg	Language	group		0.2908798232542716	0.0797823256919026	0.8706308934280915	0.7412617868561828	0.984332084775202	0.9686641695504036	0.7476821043273151	0.656322293404831	0.9330760383956345	0.9257375018858046	0.4226835651540947		True		0.702002198866073	0.6881739609351208
sub-07	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	global	global	False	Somatotopic	all		all	avg	Language	group		0.2045698222881202	0.0175754279674781	0.8308070964682656	0.6616141929365311	0.984332084775202	0.9686641695504036	0.7303842304149643	0.6342655884320864	0.9114862020174883	0.9043174671057947	0.29726469454052257		True		0.6823249094235253	0.6881739609351208
sub-08	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	global	global	False	Somatotopic	all		all	avg	Language	group		0.3844019957356495	0.147187309510599	0.8073482959708134	0.6146965919416265	0.984332084775202	0.9686641695504036	0.6118726262656191	0.4876936643700925	0.898525623435867	0.8914588219949688	0.5585825932927007		True		0.5497831453178558	0.6881739609351208
sub-01	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Nishimoto	all		all	avg	Language	group		0.1437658666409389	0.0127177766181246	0.1361010118125308	-0.7277979763749387	0.4938136413495346	-0.0123727173009309	0.4962139353045515	0.1802634301667344	0.36891870623828604	0.2592460920332298	0.42746229519965845		True		0.33823868273564295	0.3363240881252204
sub-02	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Nishimoto	all		all	avg	Language	group		0.122408648972107	0.0027681582562443	0.1680476041494731	-0.6639047917010539	0.4938136413495346	-0.0123727173009309	0.4989637408658635	0.1835973695121915	0.40993609764141664	0.2880697820409431	0.3639603980031657		True		0.3412805551890275	0.3363240881252204
sub-03	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Nishimoto	all		all	avg	Language	group		0.131291363721592	0.0069063200311183	0.1093973085244703	-0.7812053829510595	0.4938136413495346	-0.0123727173009309	0.4955926685703327	0.1795113236854616	0.33075263948224254	0.2324260813168504	0.3903715741963434		True		0.33755199612789716	0.3363240881252204
sub-04	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Nishimoto	all		all	avg	Language	group		0.1151897591102478	-0.0005948827650945	0.1322843750552649	-0.7354312498894704	0.4938136413495346	-0.0123727173009309	0.4762431768136551	0.1562930077851121	0.3637091902265667	0.2555852674543036	0.3424963098907155		True		0.3162680922993836	0.3363240881252204
sub-05	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Nishimoto	all		all	avg	Language	group		0.1093853550189814	-0.0032989618460748	0.0856480342295867	-0.8287039315408267	0.4938136413495346	-0.0123727173009309	0.4737460894682398	0.1533253313862541	0.2926568540622049	0.20565545861304477	0.3252379442362599		True		0.3135357104272469	0.3363240881252204
sub-06	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	Nishimoto	all		all	avg	Language	group		0.1060975974138392	-0.0048306189160531	0.1614567436733525	-0.6770865126532948	0.4938136413495346	-0.0123727173009309	0.5256956624627951	0.2164433214814528	0.4018168036224375	0.28236420189849953	0.31546238036431357		True		0.3710694919721239	0.3363240881252204
sub-01	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	Language	group		0.094822998938878	0.0019922355167141	0.0096467622372332	-0.980706475525534	0.0760564336154431	-0.847887132769114	0.4101207063825667	0.2071544607489667	0.0982179323608128	0.02708686640606643	0.33695905454022124		True		0.3086375835657667	0.2814080751391692
sub-04	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	Language	group		0.1623720515165155	0.0261050877458747	0.0073395406116	-0.9853209187767996	0.0760564336154431	-0.847887132769114	0.4450728115377951	0.2468099178278978	0.08567111888845622	0.023626664667151055	0.5769985507211015		True		0.3459413646828464	0.2814080751391692
sub-05	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	Language	group		0.1380176683912152	0.0174113515789943		-1.0185727955123656	0.0760564336154431	-0.847887132769114	0.366770302904045	0.1589426243385601			0.4904538305198212		True		0.26285646362130255	0.2814080751391692
sub-06	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	Language	group		0.119917645575813	0.0109502220910474		-1.002429171971836	0.0760564336154431	-0.847887132769114	0.4163903937385254	0.2142153696050543			0.4261343442845704		True		0.3153028816717898	0.2814080751391692
sub-07	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	Language	group		0.0923763004303884	0.0011188423700566	0.0047570907227783	-0.9904858185544434	0.0760564336154431	-0.847887132769114	0.32553279044565	0.1140360036061967	0.06897166608672216	0.019021234312200354	0.3282645687573254		True		0.21978439702592334	0.2814080751391692
sub-08	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	Language	group		0.0408234457082086	-0.0172838786226405	0.0024394856677801	-0.9951210286644392	0.0760564336154431	-0.847887132769114	0.266357757910974	0.051140415864945	0.049391149690811	0.013621254705325133	0.1450684941717452		True		0.1587490868879595	0.2814080751391692
sub-09	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	Language	group		0.1591073285004196	0.0249396860022192	0.0045091847101064	-0.9909816305797868	0.0760564336154431	-0.847887132769114	0.4101573032099244	0.2071956103496486	0.06715046321587365	0.01851897695781218	0.5653971671627892		True		0.3086764567797865	0.2814080751391692
sub-11	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	Language	group		0.1902626787164327	0.0360611499937836	0.0190744495460801	-0.9618511009078392	0.0760564336154431	-0.847887132769114	0.4604556183504177	0.2644924541198185	0.138110280377965	0.03808851015270301	0.6761095203907673		True		0.3624740362351181	0.2814080751391692
sub-12	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	Language	group		0.1876673274717448	0.0351346925727263	0.0023559438529817	-0.9952881122940362	0.0760564336154431	-0.847887132769114	0.4214096782652396	0.2198844593831999	0.04853806602020418	0.013385988467648324	0.6668867884439161		True		0.3206470688242198	0.2814080751391692
sub-13	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	Language	group		0.1541046812609116	0.0231539008721874		-1.0178854937144783	0.0760564336154431	-0.847887132769114	0.3367638747975253	0.1261765385093773			0.5476199685623796		True		0.2314702066534513	0.2814080751391692
sub-14	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	Language	group		0.1323086493504776	0.0153734142986076	0.0117950763757464	-0.9764098472485068	0.0760564336154431	-0.847887132769114	0.3957354681875987	0.1910389111330029	0.10860513972987836	0.029951484827317618	0.4701664985450218		True		0.2933871896603008	0.2814080751391692
sub-15	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	IBC	all		all	avg	Language	group		0.089716899820505	0.0001695213732813	0.0108628801184767	-0.978274239763046	0.0760564336154431	-0.847887132769114	0.3535230660337636	0.1444172660893677	0.10422514148935803	0.02874355441839857	0.3188142336574239		True		0.24897016606156563	0.2814080751391692
sub-101309	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	Language	group		0.1327931906912069	0.0076200952673985	0.145035534708622	-0.7099289305827554	0.9401846368527936	0.8803692737055874	0.2189864571217018	0.1496242702628936	0.3808353117931975	0.369269795042563	0.5382477386928265		True		0.18430536369229772	0.24671388497368288
sub-103111	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	Language	group		0.1584617879380791	0.019574620563137	0.1169116381884228	-0.7661767236231538	0.9401846368527936	0.8803692737055874	0.314791890886136	0.2484573420475004	0.3419234390743384	0.3315396297489148	0.6422897031311485		True		0.2816246164668182	0.24671388497368288
sub-103414	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	Language	group		0.1598137697556101	0.0202042732349058	0.1442567154729303	-0.7114865690541392	0.9401846368527936	0.8803692737055874	0.2917367292044573	0.2245446943019893	0.3798114209353509	0.3682769985357405	0.6477696614953695		True		0.2581407117532233	0.24671388497368288
sub-103818	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	Language	group		0.1382885692671229	0.0101794342746539	0.1119516134683031	-0.7760967730633936	0.9401846368527936	0.8803692737055874	0.2765047787976862	0.2087913292531341	0.33459171159534584	0.3244305581380719	0.5605220366169267		True		0.24264805402541015	0.24671388497368288
sub-105014	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	Language	group		0.045578936581346	-0.0329978238529111	0.0799119029658822	-0.8401761940682351	0.9401846368527936	0.8803692737055874	0.2650223682770728	0.1969394499092146	0.28268693455107224	0.274102067613861	0.18474410788111068		True		0.23098090909314373	0.24671388497368288
sub-105115	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	Language	group		0.1340032299432925	0.0081836416392074	0.1121995615609564	-0.7756008768780871	0.9401846368527936	0.8803692737055874	0.2786299625212773	0.2109871158846715	0.33496203002871294	0.32478963043981324	0.5431523643575501		True		0.2448085392029744	0.24671388497368288
sub-110411	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	Language	group		0.0902395445353889	-0.0121982311687138	0.0021709250803629	-0.9956581498392738	0.9401846368527936	0.8803692737055874	0.2549080524906965	0.1865164185841875	0.0465931870595144	0.045178207227773166	0.36576597439992004		True		0.220712235537442	0.24671388497368288
sub-117122	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	Language	group		0.2024268575044177	0.040050283148233	0.1375029079501679	-0.7249941840996639	0.9401846368527936	0.8803692737055874	0.2951125720906459	0.2280409455011079	0.3708138454132584	0.35955266871118025	0.8204923590985189		True		0.2615767587958769	0.24671388497368288
sub-118730	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	Language	group		0.1045218501644965	-0.0055465944515797	0.087886063367518	-0.8242278732649637	0.9401846368527936	0.8803692737055874	0.2802123187713028	0.2126224925436245	0.29645583712842966	0.28745282494978464	0.4236561317805275		True		0.24641740565746367	0.24671388497368288
sub-123117	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	Language	group		0.0955875154000134	-0.0097075437202671	0.0835138315041367	-0.8329723369917266	0.9401846368527936	0.8803692737055874	0.2314287392080452	0.1623805727193463	0.28898759749189357	0.2802113868937202	0.387442787868262		True		0.19690465596369575	0.24671388497368288
sub-124422	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	Language	group		0.1471374130744247	0.014300568207881	0.0713645394886506	-0.8572709210226985	0.9401846368527936	0.8803692737055874	0.2467944104434043	0.1781664183425316	0.2671414222629104	0.25902865409700104	0.5963888619001722		True		0.21248041439296794	0.24671388497368288
sub-127630	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	Language	group		0.1361724920791309	0.0091939227553335	0.1783695683767618	-0.6432608632464762	0.9401846368527936	0.8803692737055874	0.2599136612962103	0.1916728565192783	0.4223382156243522	0.40951230490657464	0.5519449871808249		True		0.2257932589077443	0.24671388497368288
sub-128632	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	Language	group		0.1422609434073805	0.0120294709824305	0.1394342920817746	-0.7211314158364508	0.9401846368527936	0.8803692737055874	0.2823818579517493	0.2148653536404817	0.3734090144623916	0.36206902555414705	0.576623173935085		True		0.2486236057961155	0.24671388497368288
sub-130013	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	Language	group		0.1683571242668576	0.0241831329533739	0.0995872091440627	-0.8008255817118746	0.9401846368527936	0.8803692737055874	0.3067456470109649	0.2401024641912888	0.3155744114215579	0.30599079081615155	0.6823982536889497		True		0.27342405560112687	0.24671388497368288
sub-130316	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	Language	group		0.1835639015108111	0.0312653198559579	0.0632430585971755	-0.873513882805649	0.9401846368527936	0.8803692737055874	0.311687202527414	0.2452323723148196	0.2514817261694684	0.24384452440160592	0.7440355516690598		True		0.27845978742111677	0.24671388497368288
sub-131217	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	Language	group		0.1346070294522507	0.0084648465852341	0.0734743798838659	-0.8530512402322681	0.9401846368527936	0.8803692737055874	0.2672476644168467	0.1992347691635321	0.2710615795052222	0.26282976081314813	0.5455997317159887		True		0.23324121679018942	0.24671388497368288
sub-153025	1876	group	Language_ses-localizer_Icosahedron1002_L2reg_A6_group	0.9287801639157583	0.8331657170856629	6.0	Language	ses-localizer	all	all	L2reg	MNISymC3	fs32k	Icosahedron1002	half	False	CondHalf	True	avg	parcel	global	False	HCPur100	all		all	avg	Language	group		0.1573341611375964	0.019049455787638	0.2169998631595119	-0.5660002736809759	0.9401846368527936	0.8803692737055874	0.3658363435586295	0.3016957504141717	0.46583244107673727	0.4516856623158761	0.6377191180560402		True		0.33376604698640056	0.24671388497368288
